index,x,y,z,HoldTime,GimbalPitch
1930,1.3918516374928653,4.200137557953881,1,0.5,-90.0
1931,1.2581760929690948,3.9970932242639083,1,0.5,-90.0
1932,1.1500324683156498,3.7793838966221234,1,0.5,-90.0
1933,1.0689807385848518,3.5501431608974143,1,0.5,-90.0
1934,1.0162342981353008,3.312793675917505,1,0.5,-90.0
1935,0.9925553767727742,3.0707512490662707,1,0.5,-90.0
1936,0.9983005111624621,2.827628824725112,1,0.5,-90.0
1937,1.0333900880441809,2.5869247242576887,1,0.5,-90.0
1938,1.097303555186145,2.3522310345303667,1,0.5,-90.0
1939,1.189124561274518,2.126924255453596,1,0.5,-90.0
1940,1.3074864604970822,1.9143659238882738,1,0.5,-90.0
1941,1.4506901061011792,1.717613688749295,1,0.5,-90.0
1942,1.616603094209764,1.5396025293650097,1,0.5,-90.0
1943,1.8028430487318043,1.382893006295854,1,0.5,-90.0
1944,2.006636722745685,1.2498226313574996,1,0.5,-90.0
1945,2.225057831094076,1.1423058014502172,1,0.5,-90.0
1946,2.4548544275515365,1.0619466757417482,1,0.5,-90.0
1947,2.692727215803053,1.0099022255637462,1,0.5,-90.0
1948,2.9351354163608683,0.9869502640521768,1,0.5,-90.0
1949,3.1785991950620356,0.9934233208810492,1,0.5,-90.0
1950,3.419495424278402,1.0292281145416353,1,0.5,-90.0
1951,3.654366539394514,1.0938538064312644,1,0.5,-90.0
1952,3.879718119115811,1.1863420498178407,1,0.5,-90.0
1953,4.092316186699855,1.3053688373948809,1,0.5,-90.0
1954,4.28899835837904,1.449167137269992,1,0.5,-90.0
1955,4.466942358953687,1.6156772747636672,1,0.5,-90.0
1956,4.623501630371533,1.8024269072267525,1,0.5,-90.0
1957,4.756429581336581,2.006740922474885,1,0.5,-90.0
1958,4.8637490642349945,2.2255859526410644,1,0.5,-90.0
1959,4.943919518732528,2.4558273563661515,1,0.5,-90.0
1960,4.995747704801788,2.694047487117139,1,0.5,-90.0
1961,5.018488272879864,2.9368346494297444,1,0.5,-90.0
1962,5.011800704516564,3.180585805182339,1,0.5,-90.0
1963,4.975777746970491,3.421810607179581,1,0.5,-90.0
1964,4.9109508049918515,3.656930066309495,1,0.5,-90.0
1965,4.81824488642941,3.882577967468569,1,0.5,-90.0
1966,4.699031867645177,4.095407186897079,1,0.5,-90.0
1967,4.555014863190533,4.292371026897201,1,0.5,-90.0
1968,4.388326017506007,4.470548360801504,1,0.5,-90.0
1969,4.201347288463568,4.627388665238404,1,0.5,-90.0
1970,3.9968468593863906,4.76056601431672,1,0.5,-90.0
1971,3.7777469781139468,4.868173764019385,1,0.5,-90.0
1972,3.5472908826774927,4.948615688491744,1,0.5,-90.0
1973,3.308771355334859,5.000739249561045,1,0.5,-90.0
1974,3.0657183374021595,5.023769970349085,1,0.5,-90.0
1975,2.821604070128851,5.017375827281775,1,0.5,-90.0
1976,2.5800404353420117,4.981648419850205,1,0.5,-90.0
1977,2.3444778383642415,4.917095040947479,1,0.5,-90.0
1978,2.118400813249905,4.824667475377559,1,0.5,-90.0
1979,1.9050380878898128,4.705682502354915,1,0.5,-90.0
1980,1.7075451602028862,4.561896398125372,1,0.5,-90.0
1981,1.5287422609385872,4.395358758363953,1,0.5,-90.0
1982,1.3712734261071295,4.208528151512812,1,0.5,-90.0
1983,1.2373873859927698,4.004067980080797,1,0.5,-90.0
1984,1.1290640777285297,3.784996381959549,1,0.5,-90.0
1985,1.0478509421991038,3.5544361585685595,1,0.5,-90.0
1986,0.9949497531032025,3.315790085222633,1,0.5,-90.0
1987,0.9711175483444476,3.0724595323897317,1,0.5,-90.0
1988,0.976708983250917,2.8280349321088645,1,0.5,-90.0
1989,1.011647351326439,2.585999460125398,1,0.5,-90.0
1990,1.0754202623940088,2.349923591470373,1,0.5,-90.0
1991,1.1671221395276725,2.123170999962366,1,0.5,-90.0
1992,1.285403726512809,1.909085965276267,1,0.5,-90.0
1993,1.4285833195567663,1.710718441787674,1,0.5,-90.0
1994,1.594553266072669,1.530993557336701,1,0.5,-90.0
1995,1.7809532396618115,1.3724716226625893,1,0.5,-90.0
1996,1.9850393510427202,1.2374900567519465,1,0.5,-90.0
1997,2.2039092294832185,1.1279720243416416,1,0.5,-90.0
1998,2.434341486455544,1.0455327670854841,1,0.5,-90.0
