T2025_08_12__153050_755,user,53,,,,,,,,,,,,,,,
T2025_08_12__153050_770,user,41,129,3,4.838,2.822,1.456,2,na,107,0,na,na,na,,,
T2025_08_12__153050_772,user,41,133,3,na,na,na,4598,-110,295,8869,na,na,na,na,na,na
T2025_08_12__153050_899,user,53,,,,,,,,,,,,,,,
T2025_08_12__153050_915,user,41,129,3,4.825,2.84,1.501,2,na,107,0,na,na,na,,,
T2025_08_12__153050_917,user,41,133,3,na,na,na,4556,-1015,384,8831,na,na,na,na,na,na
T2025_08_12__153051_046,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_060,user,41,129,3,4.831,2.829,1.482,2,na,108,0,na,na,na,,,
T2025_08_12__153051_063,user,41,133,3,na,na,na,4473,-1368,85,8810,na,na,na,na,na,na
T2025_08_12__153051_191,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_206,user,41,129,3,4.826,2.84,1.495,2,na,107,0,na,na,na,,,
T2025_08_12__153051_208,user,41,133,3,na,na,na,4585,-1826,352,8720,na,na,na,na,na,na
T2025_08_12__153051_336,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_351,user,41,129,3,4.822,2.844,1.521,2,na,107,0,na,na,na,,,
T2025_08_12__153051_353,user,41,133,3,na,na,na,4404,-1274,219,8887,na,na,na,na,na,na
T2025_08_12__153051_482,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_497,user,41,129,3,4.796,2.842,1.58,2,na,107,0,na,na,na,,,
T2025_08_12__153051_499,user,41,133,3,na,na,na,4417,-895,476,8895,na,na,na,na,na,na
T2025_08_12__153051_626,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_642,user,41,129,3,4.773,2.812,1.584,2,na,107,0,na,na,na,,,
T2025_08_12__153051_644,user,41,133,3,na,na,na,4440,-1038,-62,8903,na,na,na,na,na,na
T2025_08_12__153051_771,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_787,user,41,129,3,4.796,2.849,1.61,2,na,108,0,na,na,na,,,
T2025_08_12__153051_790,user,41,133,3,na,na,na,4304,-737,-145,9000,na,na,na,na,na,na
T2025_08_12__153051_918,user,53,,,,,,,,,,,,,,,
T2025_08_12__153051_933,user,41,129,3,4.809,2.865,1.535,2,na,107,0,na,na,na,,,
T2025_08_12__153051_935,user,41,133,3,na,na,na,4342,-1188,325,8935,na,na,na,na,na,na
T2025_08_12__153052_063,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_078,user,41,129,3,4.81,2.849,1.507,2,na,107,0,na,na,na,,,
T2025_08_12__153052_080,user,41,133,3,na,na,na,4414,-2040,332,8764,na,na,na,na,na,na
T2025_08_12__153052_209,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_224,user,41,129,3,4.805,2.872,1.607,2,na,107,0,na,na,na,,,
T2025_08_12__153052_226,user,41,133,3,na,na,na,4568,-2039,132,8672,na,na,na,na,na,na
T2025_08_12__153052_354,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_369,user,41,129,3,4.793,2.863,1.561,2,na,107,0,na,na,na,,,
T2025_08_12__153052_371,user,41,133,3,na,na,na,4462,-1929,302,8694,na,na,na,na,na,na
T2025_08_12__153052_500,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_514,user,41,129,3,4.792,2.859,1.521,2,na,108,0,na,na,na,,,
T2025_08_12__153052_517,user,41,133,3,na,na,na,4633,-1416,550,8750,na,na,na,na,na,na
T2025_08_12__153052_645,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_660,user,41,129,3,4.781,2.84,1.581,2,na,107,0,na,na,na,,,
T2025_08_12__153052_662,user,41,133,3,na,na,na,4595,-940,869,8782,na,na,na,na,na,na
T2025_08_12__153052_790,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_805,user,41,129,3,4.796,2.847,1.537,2,na,107,0,na,na,na,,,
T2025_08_12__153052_807,user,41,133,3,na,na,na,4666,-191,310,8827,na,na,na,na,na,na
T2025_08_12__153052_936,user,53,,,,,,,,,,,,,,,
T2025_08_12__153052_951,user,41,129,3,4.795,2.83,1.484,2,na,107,0,na,na,na,,,
T2025_08_12__153052_953,user,41,133,3,na,na,na,4668,-276,1130,8788,na,na,na,na,na,na
T2025_08_12__153053_081,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_096,user,41,129,3,4.761,2.854,1.568,2,na,107,0,na,na,na,,,
T2025_08_12__153053_098,user,41,133,3,na,na,na,4742,-702,1442,8627,na,na,na,na,na,na
T2025_08_12__153053_227,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_241,user,41,129,3,4.737,2.836,1.561,2,na,108,0,na,na,na,,,
T2025_08_12__153053_244,user,41,133,3,na,na,na,5092,-1125,957,8462,na,na,na,na,na,na
T2025_08_12__153053_372,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_387,user,41,129,3,4.704,2.83,1.579,2,na,107,0,na,na,na,,,
T2025_08_12__153053_389,user,41,133,3,na,na,na,5192,-1795,929,8336,na,na,na,na,na,na
T2025_08_12__153053_517,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_532,user,41,129,3,4.658,2.816,1.647,2,na,108,0,na,na,na,,,
T2025_08_12__153053_534,user,41,133,3,na,na,na,5182,-1682,834,8328,na,na,na,na,na,na
T2025_08_12__153053_663,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_678,user,41,129,3,4.621,2.838,1.594,2,na,107,0,na,na,na,,,
T2025_08_12__153053_680,user,41,133,3,na,na,na,5239,-1638,22,8333,na,na,na,na,na,na
T2025_08_12__153053_808,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_823,user,41,129,3,4.589,2.825,1.553,2,na,107,0,na,na,na,,,
T2025_08_12__153053_825,user,41,133,3,na,na,na,5097,-2117,656,8321,na,na,na,na,na,na
T2025_08_12__153053_953,user,53,,,,,,,,,,,,,,,
T2025_08_12__153053_968,user,41,129,3,4.544,2.829,1.498,2,na,108,0,na,na,na,,,
T2025_08_12__153053_971,user,41,133,3,na,na,na,5343,-2083,635,8119,na,na,na,na,na,na
T2025_08_12__153054_098,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_114,user,41,129,3,4.5,2.808,1.462,2,na,107,0,na,na,na,,,
T2025_08_12__153054_116,user,41,133,3,na,na,na,5282,-1749,245,8317,na,na,na,na,na,na
T2025_08_12__153054_244,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_259,user,41,129,3,4.44,2.798,1.433,2,na,107,0,na,na,na,,,
T2025_08_12__153054_261,user,41,133,3,na,na,na,5271,-1762,90,8340,na,na,na,na,na,na
T2025_08_12__153054_390,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_405,user,41,129,3,4.381,2.787,1.382,2,na,107,0,na,na,na,,,
T2025_08_12__153054_407,user,41,133,3,na,na,na,5293,-1418,174,8378,na,na,na,na,na,na
T2025_08_12__153054_535,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_550,user,41,129,3,4.296,2.784,1.433,2,na,107,0,na,na,na,,,
T2025_08_12__153054_552,user,41,133,3,na,na,na,4938,-1629,606,8475,na,na,na,na,na,na
T2025_08_12__153054_681,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_695,user,41,129,3,4.239,2.759,1.397,2,na,108,0,na,na,na,,,
T2025_08_12__153054_698,user,41,133,3,na,na,na,5009,-1701,939,8455,na,na,na,na,na,na
T2025_08_12__153054_826,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_841,user,41,129,3,4.221,2.759,1.359,2,na,107,0,na,na,na,,,
T2025_08_12__153054_843,user,41,133,3,na,na,na,5009,-1892,1334,8356,na,na,na,na,na,na
T2025_08_12__153054_971,user,53,,,,,,,,,,,,,,,
T2025_08_12__153054_986,user,41,129,3,4.181,2.751,1.364,2,na,107,0,na,na,na,,,
T2025_08_12__153054_988,user,41,133,3,na,na,na,5172,-2104,1195,8193,na,na,na,na,na,na
T2025_08_12__153055_117,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_132,user,41,129,3,4.156,2.763,1.379,2,na,107,0,na,na,na,,,
T2025_08_12__153055_134,user,41,133,3,na,na,na,5154,-1694,1631,8283,na,na,na,na,na,na
T2025_08_12__153055_262,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_277,user,41,129,3,4.139,2.742,1.333,2,na,107,0,na,na,na,,,
T2025_08_12__153055_279,user,41,133,3,na,na,na,4866,-1865,1395,8343,na,na,na,na,na,na
T2025_08_12__153055_408,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_422,user,41,129,3,4.105,2.737,1.317,2,na,108,0,na,na,na,,,
T2025_08_12__153055_425,user,41,133,3,na,na,na,4928,-2341,1659,8228,na,na,na,na,na,na
T2025_08_12__153055_553,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_568,user,41,129,3,4.076,2.738,1.342,2,na,107,0,na,na,na,,,
T2025_08_12__153055_570,user,41,133,3,na,na,na,5150,-1563,1191,8300,na,na,na,na,na,na
T2025_08_12__153055_698,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_713,user,41,129,3,4.045,2.724,1.294,2,na,107,0,na,na,na,,,
T2025_08_12__153055_715,user,41,133,3,na,na,na,5045,-1299,458,8543,na,na,na,na,na,na
T2025_08_12__153055_844,user,53,,,,,,,,,,,,,,,
T2025_08_12__153055_859,user,41,129,3,3.985,2.742,1.349,2,na,107,0,na,na,na,,,
T2025_08_12__153055_861,user,41,133,3,na,na,na,5030,-1399,663,8496,na,na,na,na,na,na
T2025_08_12__153055_988,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_004,user,41,129,3,3.947,2.715,1.328,2,na,107,0,na,na,na,,,
T2025_08_12__153056_006,user,41,133,3,na,na,na,5133,-1436,779,8392,na,na,na,na,na,na
T2025_08_12__153056_135,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_149,user,41,129,3,3.893,2.696,1.299,2,na,108,0,na,na,na,,,
T2025_08_12__153056_152,user,41,133,3,na,na,na,5044,-1472,990,8428,na,na,na,na,na,na
T2025_08_12__153056_280,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_295,user,41,129,3,3.834,2.694,1.22,2,na,107,0,na,na,na,,,
T2025_08_12__153056_297,user,41,133,3,na,na,na,5035,-1105,440,8570,na,na,na,na,na,na
T2025_08_12__153056_425,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_440,user,41,129,3,3.761,2.687,1.29,2,na,108,0,na,na,na,,,
T2025_08_12__153056_442,user,41,133,3,na,na,na,4891,-1800,939,8506,na,na,na,na,na,na
T2025_08_12__153056_570,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_586,user,41,129,3,3.691,2.668,1.291,2,na,107,0,na,na,na,,,
T2025_08_12__153056_588,user,41,133,3,na,na,na,4921,-1329,1080,8524,na,na,na,na,na,na
T2025_08_12__153056_716,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_731,user,41,129,3,3.615,2.678,1.363,2,na,107,0,na,na,na,,,
T2025_08_12__153056_733,user,41,133,3,na,na,na,4713,-2327,1032,8387,na,na,na,na,na,na
T2025_08_12__153056_862,user,53,,,,,,,,,,,,,,,
T2025_08_12__153056_876,user,41,129,3,3.561,2.661,1.287,2,na,108,0,na,na,na,,,
T2025_08_12__153056_879,user,41,133,3,na,na,na,4893,-2017,1128,8423,na,na,na,na,na,na
T2025_08_12__153057_007,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_022,user,41,129,3,3.531,2.628,1.248,2,na,107,0,na,na,na,,,
T2025_08_12__153057_024,user,41,133,3,na,na,na,4512,-2295,1408,8542,na,na,na,na,na,na
T2025_08_12__153057_152,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_167,user,41,129,3,3.494,2.64,1.292,2,na,107,0,na,na,na,,,
T2025_08_12__153057_169,user,41,133,3,na,na,na,4898,-2332,1149,8306,na,na,na,na,na,na
T2025_08_12__153057_298,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_313,user,41,129,3,3.472,2.608,1.254,2,na,107,0,na,na,na,,,
T2025_08_12__153057_315,user,41,133,3,na,na,na,4684,-2632,1503,8243,na,na,na,na,na,na
T2025_08_12__153057_443,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_458,user,41,129,3,3.442,2.599,1.254,2,na,107,0,na,na,na,,,
T2025_08_12__153057_460,user,41,133,3,na,na,na,4796,-1769,981,8492,na,na,na,na,na,na
T2025_08_12__153057_589,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_603,user,41,129,3,3.385,2.627,1.303,2,na,108,0,na,na,na,,,
T2025_08_12__153057_606,user,41,133,3,na,na,na,5007,-1540,929,8473,na,na,na,na,na,na
T2025_08_12__153057_734,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_749,user,41,129,3,3.364,2.603,1.276,2,na,107,0,na,na,na,,,
T2025_08_12__153057_751,user,41,133,3,na,na,na,4998,-1645,1254,8378,na,na,na,na,na,na
T2025_08_12__153057_879,user,53,,,,,,,,,,,,,,,
T2025_08_12__153057_894,user,41,129,3,3.315,2.588,1.277,2,na,107,0,na,na,na,,,
T2025_08_12__153057_896,user,41,133,3,na,na,na,5008,-2110,991,8357,na,na,na,na,na,na
T2025_08_12__153058_025,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_040,user,41,129,3,3.272,2.559,1.224,2,na,107,0,na,na,na,,,
T2025_08_12__153058_042,user,41,133,3,na,na,na,5088,-1280,843,8450,na,na,na,na,na,na
T2025_08_12__153058_170,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_185,user,41,129,3,3.192,2.588,1.284,2,na,107,0,na,na,na,,,
T2025_08_12__153058_187,user,41,133,3,na,na,na,5110,-1174,686,8479,na,na,na,na,na,na
T2025_08_12__153058_316,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_330,user,41,129,3,3.149,2.568,1.281,2,na,108,0,na,na,na,,,
T2025_08_12__153058_333,user,41,133,3,na,na,na,5093,-1712,866,8405,na,na,na,na,na,na
T2025_08_12__153058_461,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_476,user,41,129,3,3.079,2.572,1.324,2,na,107,0,na,na,na,,,
T2025_08_12__153058_478,user,41,133,3,na,na,na,5341,-763,714,8383,na,na,na,na,na,na
T2025_08_12__153058_606,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_621,user,41,129,3,2.998,2.542,1.269,2,na,107,0,na,na,na,,,
T2025_08_12__153058_623,user,41,133,3,na,na,na,5115,-1800,1131,8352,na,na,na,na,na,na
T2025_08_12__153058_751,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_767,user,41,129,3,2.95,2.536,1.305,2,na,107,0,na,na,na,,,
T2025_08_12__153058_769,user,41,133,3,na,na,na,5081,-1868,1031,8349,na,na,na,na,na,na
T2025_08_12__153058_896,user,53,,,,,,,,,,,,,,,
T2025_08_12__153058_912,user,41,129,3,2.912,2.503,1.264,2,na,107,0,na,na,na,,,
T2025_08_12__153058_914,user,41,133,3,na,na,na,5151,-1809,928,8311,na,na,na,na,na,na
T2025_08_12__153059_043,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_057,user,41,129,3,2.862,2.541,1.331,2,na,108,0,na,na,na,,,
T2025_08_12__153059_060,user,41,133,3,na,na,na,5487,-1338,783,8185,na,na,na,na,na,na
T2025_08_12__153059_188,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_203,user,41,129,3,2.817,2.544,1.306,2,na,107,0,na,na,na,,,
T2025_08_12__153059_205,user,41,133,3,na,na,na,5559,-1644,663,8140,na,na,na,na,na,na
T2025_08_12__153059_333,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_348,user,41,129,3,2.739,2.643,1.481,2,na,107,0,na,na,na,,,
T2025_08_12__153059_350,user,41,133,3,na,na,na,5749,-1435,309,8050,na,na,na,na,na,na
T2025_08_12__153059_408,user,41,18,4,0,3.84,2.4,0,,,,,,,,,
T2025_08_12__153059_408,user,41,18,1,7.13,3.84,2.4,0,,,,,,,,,
T2025_08_12__153059_408,user,41,18,2,0,0.005,2.4,0,,,,,,,,,
T2025_08_12__153059_408,user,41,18,5,7.22,0.005,2.4,0,,,,,,,,,
T2025_08_12__153059_479,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_494,user,41,129,3,2.747,2.607,1.482,2,na,107,0,na,na,na,,,
T2025_08_12__153059_496,user,41,133,3,na,na,na,6102,-973,962,7802,na,na,na,na,na,na
T2025_08_12__153059_624,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_639,user,41,129,3,2.748,2.557,1.474,2,na,107,0,na,na,na,,,
T2025_08_12__153059_641,user,41,133,3,na,na,na,6465,-1655,1006,7386,na,na,na,na,na,na
T2025_08_12__153059_770,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_784,user,41,129,3,2.749,2.556,1.412,2,na,108,0,na,na,na,,,
T2025_08_12__153059_787,user,41,133,3,na,na,na,6832,-751,417,7233,na,na,na,na,na,na
T2025_08_12__153059_915,user,53,,,,,,,,,,,,,,,
T2025_08_12__153059_930,user,41,129,3,2.76,2.606,1.679,2,na,107,0,na,na,na,,,
T2025_08_12__153059_932,user,41,133,3,na,na,na,7128,-386,27,7000,na,na,na,na,na,na
T2025_08_12__153100_060,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_075,user,41,129,3,2.745,2.619,1.71,2,na,107,0,na,na,na,,,
T2025_08_12__153100_077,user,41,133,3,na,na,na,7272,-536,1085,6757,na,na,na,na,na,na
T2025_08_12__153100_206,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_221,user,41,129,3,2.713,2.609,1.772,2,na,107,0,na,na,na,,,
T2025_08_12__153100_223,user,41,133,3,na,na,na,7555,-1314,744,6401,na,na,na,na,na,na
T2025_08_12__153100_351,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_366,user,41,129,3,2.723,2.623,1.809,2,na,107,0,na,na,na,,,
T2025_08_12__153100_368,user,41,133,3,na,na,na,7738,-1426,1364,5969,na,na,na,na,na,na
T2025_08_12__153100_497,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_511,user,41,129,3,2.733,2.628,1.775,2,na,108,0,na,na,na,,,
T2025_08_12__153100_514,user,41,133,3,na,na,na,8017,-711,802,5844,na,na,na,na,na,na
T2025_08_12__153100_642,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_657,user,41,129,3,2.726,2.617,1.739,2,na,107,0,na,na,na,,,
T2025_08_12__153100_659,user,41,133,3,na,na,na,8190,-568,-183,5698,na,na,na,na,na,na
T2025_08_12__153100_787,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_802,user,41,129,3,2.72,2.615,1.671,2,na,107,0,na,na,na,,,
T2025_08_12__153100_804,user,41,133,3,na,na,na,8403,-432,242,5407,na,na,na,na,na,na
T2025_08_12__153100_933,user,53,,,,,,,,,,,,,,,
T2025_08_12__153100_948,user,41,129,3,2.721,2.639,1.606,2,na,107,0,na,na,na,,,
T2025_08_12__153100_950,user,41,133,3,na,na,na,8550,-477,472,5157,na,na,na,na,na,na
T2025_08_12__153101_077,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_093,user,41,129,3,2.723,2.645,1.586,2,na,107,0,na,na,na,,,
T2025_08_12__153101_095,user,41,133,3,na,na,na,8673,-725,818,4817,na,na,na,na,na,na
T2025_08_12__153101_223,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_238,user,41,129,3,2.734,2.638,1.568,2,na,108,0,na,na,na,,,
T2025_08_12__153101_241,user,41,133,3,na,na,na,8941,-15,294,4460,na,na,na,na,na,na
T2025_08_12__153101_368,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_384,user,41,129,3,2.738,2.654,1.55,2,na,107,0,na,na,na,,,
T2025_08_12__153101_386,user,41,133,3,na,na,na,9109,190,-308,4123,na,na,na,na,na,na
T2025_08_12__153101_514,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_529,user,41,129,3,2.756,2.658,1.537,2,na,107,0,na,na,na,,,
T2025_08_12__153101_531,user,41,133,3,na,na,na,9183,38,-380,3941,na,na,na,na,na,na
T2025_08_12__153101_660,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_675,user,41,129,3,2.775,2.659,1.549,2,na,107,0,na,na,na,,,
T2025_08_12__153101_677,user,41,133,3,na,na,na,9159,60,-594,3985,na,na,na,na,na,na
T2025_08_12__153101_805,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_820,user,41,129,3,2.777,2.665,1.553,2,na,107,0,na,na,na,,,
T2025_08_12__153101_822,user,41,133,3,na,na,na,9360,-410,-111,3498,na,na,na,na,na,na
T2025_08_12__153101_951,user,53,,,,,,,,,,,,,,,
T2025_08_12__153101_965,user,41,129,3,2.784,2.676,1.543,2,na,108,0,na,na,na,,,
T2025_08_12__153101_968,user,41,133,3,na,na,na,9269,-857,-109,3673,na,na,na,na,na,na
T2025_08_12__153102_096,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_111,user,41,129,3,2.796,2.674,1.532,2,na,107,0,na,na,na,,,
T2025_08_12__153102_113,user,41,133,3,na,na,na,9419,-460,407,3291,na,na,na,na,na,na
T2025_08_12__153102_241,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_256,user,41,129,3,2.81,2.664,1.549,2,na,107,0,na,na,na,,,
T2025_08_12__153102_258,user,41,133,3,na,na,na,9438,9,1149,3135,na,na,na,na,na,na
T2025_08_12__153102_387,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_402,user,41,129,3,2.812,2.673,1.535,2,na,107,0,na,na,na,,,
T2025_08_12__153102_404,user,41,133,3,na,na,na,9366,305,722,3369,na,na,na,na,na,na
T2025_08_12__153102_532,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_547,user,41,129,3,2.815,2.67,1.536,2,na,107,0,na,na,na,,,
T2025_08_12__153102_549,user,41,133,3,na,na,na,9517,-89,436,3024,na,na,na,na,na,na
T2025_08_12__153102_678,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_692,user,41,129,3,2.82,2.672,1.533,2,na,108,0,na,na,na,,,
T2025_08_12__153102_695,user,41,133,3,na,na,na,9444,-320,546,3194,na,na,na,na,na,na
T2025_08_12__153102_823,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_838,user,41,129,3,2.816,2.683,1.524,2,na,107,0,na,na,na,,,
T2025_08_12__153102_840,user,41,133,3,na,na,na,9469,-1254,924,2896,na,na,na,na,na,na
T2025_08_12__153102_968,user,53,,,,,,,,,,,,,,,
T2025_08_12__153102_983,user,41,129,3,2.827,2.669,1.53,2,na,107,0,na,na,na,,,
T2025_08_12__153102_985,user,41,133,3,na,na,na,9097,-2259,1058,3403,na,na,na,na,na,na
T2025_08_12__153103_114,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_129,user,41,129,3,2.834,2.662,1.539,2,na,107,0,na,na,na,,,
T2025_08_12__153103_131,user,41,133,3,na,na,na,9094,-1887,1691,3195,na,na,na,na,na,na
T2025_08_12__153103_259,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_274,user,41,129,3,2.835,2.672,1.54,2,na,107,0,na,na,na,,,
T2025_08_12__153103_276,user,41,133,3,na,na,na,9095,-960,936,3875,na,na,na,na,na,na
T2025_08_12__153103_405,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_419,user,41,129,3,2.834,2.67,1.531,2,na,108,0,na,na,na,,,
T2025_08_12__153103_422,user,41,133,3,na,na,na,9351,-194,1012,3437,na,na,na,na,na,na
T2025_08_12__153103_549,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_565,user,41,129,3,2.83,2.676,1.427,2,na,107,0,na,na,na,,,
T2025_08_12__153103_567,user,41,133,3,na,na,na,9051,-628,1287,3956,na,na,na,na,na,na
T2025_08_12__153103_694,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_710,user,41,129,3,2.855,2.629,1.512,2,na,107,0,na,na,na,,,
T2025_08_12__153103_712,user,41,133,3,na,na,na,9283,-415,801,3584,na,na,na,na,na,na
T2025_08_12__153103_841,user,53,,,,,,,,,,,,,,,
T2025_08_12__153103_856,user,41,129,3,2.853,2.627,1.511,2,na,107,0,na,na,na,,,
T2025_08_12__153103_858,user,41,133,3,na,na,na,9119,-444,1582,3799,na,na,na,na,na,na
T2025_08_12__153103_986,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_001,user,41,129,3,2.855,2.623,1.517,2,na,107,0,na,na,na,,,
T2025_08_12__153104_003,user,41,133,3,na,na,na,9240,-319,1711,3383,na,na,na,na,na,na
T2025_08_12__153104_132,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_146,user,41,129,3,2.852,2.638,1.513,2,na,108,0,na,na,na,,,
T2025_08_12__153104_149,user,41,133,3,na,na,na,9124,-698,895,3978,na,na,na,na,na,na
T2025_08_12__153104_277,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_292,user,41,129,3,2.843,2.653,1.518,2,na,107,0,na,na,na,,,
T2025_08_12__153104_294,user,41,133,3,na,na,na,9237,-544,1349,3499,na,na,na,na,na,na
T2025_08_12__153104_422,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_437,user,41,129,3,2.848,2.634,1.537,2,na,107,0,na,na,na,,,
T2025_08_12__153104_439,user,41,133,3,na,na,na,9248,-709,797,3593,na,na,na,na,na,na
T2025_08_12__153104_568,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_583,user,41,129,3,2.852,2.626,1.533,2,na,107,0,na,na,na,,,
T2025_08_12__153104_585,user,41,133,3,na,na,na,9106,-1064,947,3884,na,na,na,na,na,na
T2025_08_12__153104_713,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_728,user,41,129,3,2.851,2.649,1.513,2,na,107,0,na,na,na,,,
T2025_08_12__153104_730,user,41,133,3,na,na,na,9286,-671,1151,3522,na,na,na,na,na,na
T2025_08_12__153104_859,user,53,,,,,,,,,,,,,,,
T2025_08_12__153104_873,user,41,129,3,2.844,2.659,1.522,2,na,108,0,na,na,na,,,
T2025_08_12__153104_876,user,41,133,3,na,na,na,9357,-797,1048,3316,na,na,na,na,na,na
T2025_08_12__153105_004,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_019,user,41,129,3,2.834,2.696,1.508,2,na,107,0,na,na,na,,,
T2025_08_12__153105_021,user,41,133,3,na,na,na,9235,-962,1251,3425,na,na,na,na,na,na
T2025_08_12__153105_149,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_164,user,41,129,3,2.835,2.7,1.476,2,na,107,0,na,na,na,,,
T2025_08_12__153105_166,user,41,133,3,na,na,na,9482,-195,1014,2987,na,na,na,na,na,na
T2025_08_12__153105_295,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_310,user,41,129,3,2.835,2.705,1.396,2,na,107,0,na,na,na,,,
T2025_08_12__153105_312,user,41,133,3,na,na,na,9171,-1003,1211,3591,na,na,na,na,na,na
T2025_08_12__153105_440,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_455,user,41,129,3,2.823,2.731,1.343,2,na,107,0,na,na,na,,,
T2025_08_12__153105_457,user,41,133,3,na,na,na,8885,-1874,2247,3429,na,na,na,na,na,na
T2025_08_12__153105_586,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_600,user,41,129,3,2.815,2.754,1.296,2,na,108,0,na,na,na,,,
T2025_08_12__153105_603,user,41,133,3,na,na,na,9102,-1589,1636,3468,na,na,na,na,na,na
T2025_08_12__153105_731,user,53,,,,,,,,,,,,,,,
T2025_08_12__153105_746,user,41,129,3,2.804,2.777,1.303,2,na,107,0,na,na,na,,,
